gene id Process
ADCY8 hsa04724 Glutamatergic_synapse
ADCY8 hsa04918 Thyroid_hormone_synthesis
ADCY8 hsa04114 Oocyte_meiosis
ADCY8 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
ADCY8 hsa04976 Bile_secretion
ADCY8 hsa04020 Calcium_signaling_pathway
ADCY8 hsa04921 Oxytocin_signaling_pathway
ADCY8 hsa04911 Insulin_secretion
ADCY8 hsa04022 cGMP-PKG_signaling_pathway
ADCY8 hsa04725 Cholinergic_synapse
ADCY8 hsa04015 Rap1_signaling_pathway
ADCY8 hsa04970 Salivary_secretion
ADCY8 hsa04913 Ovarian_steroidogenesis
ADCY8 hsa04912 GnRH_signaling_pathway
ADCY8 hsa04713 Circadian_entrainment
ADCY8 hsa04916 Melanogenesis
ADCY8 hsa05414 Dilated_cardiomyopathy
ADCY8 hsa04742 Taste_transduction
ADCY8 hsa04062 Chemokine_signaling_pathway
ADCY8 hsa04211 Longevity_regulating_pathway
ADCY8 hsa04213 Longevity_regulating_pathway
ADCY8 hsa04072 Phospholipase_D_signaling_pathway
ADCY9 hsa00230 Purine_metabolism
ADCY9 hsa04918 Thyroid_hormone_synthesis
ADCY9 hsa04921 Oxytocin_signaling_pathway
ADCY9 hsa04914 Progesterone-mediated_oocyte_maturation
ADCY9 hsa04727 GABAergic_synapse
ADCY9 hsa04913 Ovarian_steroidogenesis
ADCY9 hsa04912 GnRH_signaling_pathway
ADCY9 hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADCY9 hsa04976 Bile_secretion
ADCY9 hsa04540 Gap_junction
ADCY9 hsa04713 Circadian_entrainment
ADCY9 hsa04270 Vascular_smooth_muscle_contraction
ADCY9 hsa04911 Insulin_secretion
ADCY9 hsa05166 HTLV-I_infection
ADCY9 hsa04015 Rap1_signaling_pathway
ADCY9 hsa04723 Retrograde_endocannabinoid_signaling
ADCY9 hsa05110 Vibrio_cholerae_infection
ADCY9 hsa04022 cGMP-PKG_signaling_pathway
ADCY9 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
ADCY9 hsa04923 Regulation_of_lipolysis_in_adipocytes
ADCY9 hsa04915 Estrogen_signaling_pathway
ADCY9 hsa04925 Aldosterone_synthesis_and_secretion
ADCY9 hsa04962 Vasopressin-regulated_water_reabsorption
ADCY9 hsa04961 Endocrine_and_other_factor-regulated_calcium_reabsorption
ADCY9 hsa04725 Cholinergic_synapse
ADCY9 hsa04024 cAMP_signaling_pathway
ADCY9 hsa04114 Oocyte_meiosis
ADCY9 hsa05200 Pathways_in_cancer
ADCY9 hsa04020 Calcium_signaling_pathway
ADCY9 hsa04724 Glutamatergic_synapse
ADCY9 hsa05414 Dilated_cardiomyopathy
ADCY9 hsa04971 Gastric_acid_secretion
ADCY9 hsa04213 Longevity_regulating_pathway
ADCY9 hsa01522 Endocrine_resistance
ADCY9 hsa04972 Pancreatic_secretion
ADCY9 hsa04970 Salivary_secretion
ADCY9 hsa05032 Morphine_addiction
ADCY9 hsa04072 Phospholipase_D_signaling_pathway
ADCY9 hsa04062 Chemokine_signaling_pathway
ADCY9 hsa04611 Platelet_activation
ADCY9 hsa04916 Melanogenesis
ADCY9 hsa04211 Longevity_regulating_pathway
ADCYAP1 hsa04924 Renin_secretion
ADCYAP1 hsa04911 Insulin_secretion
ADCYAP1R1 hsa04024 cAMP_signaling_pathway
ADCYAP1R1 hsa04924 Renin_secretion
ADCYAP1R1 hsa04911 Insulin_secretion
ADCYAP1R1 hsa04713 Circadian_entrainment
ADCYAP1R1 hsa04080 Neuroactive_ligand-receptor_interaction
PLIN2 hsa03320 PPAR_signaling_pathway
ADH1A hsa00071 Fatty_acid_degradation
ADH1A hsa00010 Glycolysis_/_Gluconeogenesis
ADH1A hsa00350 Tyrosine_metabolism
ADH1A hsa05204 Chemical_carcinogenesis
ADH1A hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH1A hsa00982 Drug_metabolism
ADH1A hsa00830 Retinol_metabolism
ADH1A hsa01100 Metabolic_pathways
ADH1B hsa00830 Retinol_metabolism
ADH1B hsa01100 Metabolic_pathways
ADH1B hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH1B hsa00010 Glycolysis_/_Gluconeogenesis
ADH1B hsa00350 Tyrosine_metabolism
ADH1B hsa00982 Drug_metabolism
ADH1B hsa00071 Fatty_acid_degradation
ADH1B hsa05204 Chemical_carcinogenesis
ADH1C hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH1C hsa00982 Drug_metabolism
ADH1C hsa00830 Retinol_metabolism
ADH1C hsa00071 Fatty_acid_degradation
ADH1C hsa00350 Tyrosine_metabolism
ADH1C hsa01100 Metabolic_pathways
ADH1C hsa05204 Chemical_carcinogenesis
ADH1C hsa00010 Glycolysis_/_Gluconeogenesis
ADH4 hsa00350 Tyrosine_metabolism
ADH4 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH4 hsa00982 Drug_metabolism
ADH4 hsa01100 Metabolic_pathways
ADH4 hsa00010 Glycolysis_/_Gluconeogenesis
ADH4 hsa00830 Retinol_metabolism
ADH4 hsa00071 Fatty_acid_degradation
ADH4 hsa05204 Chemical_carcinogenesis
ADH5 hsa00350 Tyrosine_metabolism
ADH5 hsa05204 Chemical_carcinogenesis
ADH5 hsa00010 Glycolysis_/_Gluconeogenesis
ADH5 hsa00982 Drug_metabolism
ADH5 hsa01100 Metabolic_pathways
ADH5 hsa00830 Retinol_metabolism
ADH5 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH5 hsa00071 Fatty_acid_degradation
ADH5 hsa01200 Carbon_metabolism
ADH6 hsa01100 Metabolic_pathways
ADH6 hsa05204 Chemical_carcinogenesis
ADH6 hsa00830 Retinol_metabolism
ADH6 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH6 hsa00982 Drug_metabolism
ADH6 hsa00350 Tyrosine_metabolism
ADH6 hsa00010 Glycolysis_/_Gluconeogenesis
ADH6 hsa00071 Fatty_acid_degradation
ADH7 hsa00350 Tyrosine_metabolism
ADH7 hsa05204 Chemical_carcinogenesis
ADH7 hsa00982 Drug_metabolism
ADH7 hsa00071 Fatty_acid_degradation
ADH7 hsa01100 Metabolic_pathways
ADH7 hsa00010 Glycolysis_/_Gluconeogenesis
ADH7 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ADH7 hsa00830 Retinol_metabolism
ADK hsa00230 Purine_metabolism
ADK hsa01100 Metabolic_pathways
ADORA1 hsa04923 Regulation_of_lipolysis_in_adipocytes
ADORA1 hsa04024 cAMP_signaling_pathway
ADORA1 hsa05032 Morphine_addiction
ADORA1 hsa04022 cGMP-PKG_signaling_pathway
ADORA1 hsa04071 Sphingolipid_signaling_pathway
ADORA1 hsa04924 Renin_secretion
ADORA1 hsa04080 Neuroactive_ligand-receptor_interaction
ADORA2A hsa05012 Parkinson's_disease
ADORA2A hsa04024 cAMP_signaling_pathway
ADORA2A hsa04080 Neuroactive_ligand-receptor_interaction
ADORA2A hsa05034 Alcoholism
ADORA2A hsa04270 Vascular_smooth_muscle_contraction
ADORA2A hsa04015 Rap1_signaling_pathway
ADORA2A hsa04020 Calcium_signaling_pathway
ADORA2B hsa04270 Vascular_smooth_muscle_contraction
ADORA2B hsa04020 Calcium_signaling_pathway
ADORA2B hsa04015 Rap1_signaling_pathway
ADORA2B hsa05034 Alcoholism
ADORA2B hsa04080 Neuroactive_ligand-receptor_interaction
ADORA3 hsa04022 cGMP-PKG_signaling_pathway
ADORA3 hsa04080 Neuroactive_ligand-receptor_interaction
ADORA3 hsa04071 Sphingolipid_signaling_pathway
PARP1 hsa04064 NF-kappa_B_signaling_pathway
PARP1 hsa04210 Apoptosis
PARP1 hsa03410 Base_excision_repair
PARP4 hsa03410 Base_excision_repair
PARP4 hsa04210 Apoptosis
ADRA1D hsa04022 cGMP-PKG_signaling_pathway
ADRA1D hsa04020 Calcium_signaling_pathway
ADRA1D hsa04270 Vascular_smooth_muscle_contraction
ADRA1D hsa04080 Neuroactive_ligand-receptor_interaction
ADRA1D hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADRA1D hsa04970 Salivary_secretion
ADRA1A hsa04022 cGMP-PKG_signaling_pathway
ADRA1A hsa04020 Calcium_signaling_pathway
ADRA1A hsa04270 Vascular_smooth_muscle_contraction
ADRA1A hsa04080 Neuroactive_ligand-receptor_interaction
ADRA1A hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADRA1A hsa04970 Salivary_secretion
ADRA1B hsa04970 Salivary_secretion
ADRA1B hsa04022 cGMP-PKG_signaling_pathway
ADRA1B hsa04080 Neuroactive_ligand-receptor_interaction
ADRA1B hsa04020 Calcium_signaling_pathway
ADRA1B hsa04270 Vascular_smooth_muscle_contraction
ADRA1B hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADRA1A hsa04080 Neuroactive_ligand-receptor_interaction
ADRA1A hsa04152 AMPK_signaling_pathway
ADRA1A hsa04022 cGMP-PKG_signaling_pathway
ADRA1A hsa04020 Calcium_signaling_pathway
ADRA1A hsa04270 Vascular_smooth_muscle_contraction
ADRA1A hsa04970 Salivary_secretion
ADRA1A hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADRA2A hsa04022 cGMP-PKG_signaling_pathway
ADRA2A hsa04080 Neuroactive_ligand-receptor_interaction
ADRA2B hsa04022 cGMP-PKG_signaling_pathway
ADRA2B hsa04080 Neuroactive_ligand-receptor_interaction
ADRA2C hsa04080 Neuroactive_ligand-receptor_interaction
ADRA2C hsa04022 cGMP-PKG_signaling_pathway
ADRB1 hsa04144 Endocytosis
ADRB1 hsa05414 Dilated_cardiomyopathy
ADRB1 hsa04540 Gap_junction
ADRB1 hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADRB1 hsa04924 Renin_secretion
ADRB1 hsa04024 cAMP_signaling_pathway
ADRB1 hsa04080 Neuroactive_ligand-receptor_interaction
ADRB1 hsa04020 Calcium_signaling_pathway
ADRB1 hsa04923 Regulation_of_lipolysis_in_adipocytes
ADRB1 hsa04970 Salivary_secretion
ADRB1 hsa04022 cGMP-PKG_signaling_pathway
ADRB2 hsa04022 cGMP-PKG_signaling_pathway
ADRB2 hsa04261 Adrenergic_signaling_in_cardiomyocytes
ADRB2 hsa04020 Calcium_signaling_pathway
ADRB2 hsa04024 cAMP_signaling_pathway
ADRB2 hsa04923 Regulation_of_lipolysis_in_adipocytes
ADRB2 hsa04970 Salivary_secretion
ADRB2 hsa04144 Endocytosis
ADRB2 hsa04924 Renin_secretion
ADRB2 hsa04080 Neuroactive_ligand-receptor_interaction
ADRB3 hsa04022 cGMP-PKG_signaling_pathway
ADRB3 hsa04144 Endocytosis
ADRB3 hsa04923 Regulation_of_lipolysis_in_adipocytes
ADRB3 hsa04020 Calcium_signaling_pathway
ADRB3 hsa04080 Neuroactive_ligand-receptor_interaction
ADRB3 hsa04924 Renin_secretion
ADRB3 hsa04970 Salivary_secretion
ADRBK1 hsa05032 Morphine_addiction
ADRBK1 hsa04724 Glutamatergic_synapse
ADRBK1 hsa04062 Chemokine_signaling_pathway
ADRBK1 hsa04340 Hedgehog_signaling_pathway
ADRBK1 hsa04740 Olfactory_transduction
ADRBK1 hsa04144 Endocytosis
ADRBK2 hsa04724 Glutamatergic_synapse
ADRBK2 hsa04062 Chemokine_signaling_pathway
ADRBK2 hsa04144 Endocytosis
ADRBK2 hsa05032 Morphine_addiction
ADRBK2 hsa04740 Olfactory_transduction
ADRBK2 hsa04340 Hedgehog_signaling_pathway
ADSL hsa00250 Alanine,_aspartate_and_glutamate_metabolism
ADSL hsa00230 Purine_metabolism
ADSL hsa01100 Metabolic_pathways
ADSS hsa00230 Purine_metabolism
ADSS hsa00250 Alanine,_aspartate_and_glutamate_metabolism
ADSS hsa01100 Metabolic_pathways
AP2A1 hsa05016 Huntington's_disease
AP2A1 hsa04721 Synaptic_vesicle_cycle
AP2A1 hsa04961 Endocrine_and_other_factor-regulated_calcium_reabsorption
AP2A1 hsa04144 Endocytosis
AP2A2 hsa04144 Endocytosis
AP2A2 hsa04721 Synaptic_vesicle_cycle
AP2A2 hsa05016 Huntington's_disease
AP2A2 hsa04961 Endocrine_and_other_factor-regulated_calcium_reabsorption
AP1B1 hsa04142 Lysosome
AP2B1 hsa04721 Synaptic_vesicle_cycle
AP2B1 hsa04144 Endocytosis
AP2B1 hsa04961 Endocrine_and_other_factor-regulated_calcium_reabsorption
AP2B1 hsa05016 Huntington's_disease
AP1G1 hsa04142 Lysosome
AFP hsa04390 Hippo_signaling_pathway
AGA hsa00511 Other_glycan_degradation
AGA hsa04142 Lysosome
AGER hsa04933 AGE-RAGE_signaling_pathway_in_diabetic_complications
AGL hsa01100 Metabolic_pathways
AGL hsa00500 Starch_and_sucrose_metabolism
AGRP hsa04920 Adipocytokine_signaling_pathway
JAG1 hsa01522 Endocrine_resistance
JAG1 hsa04668 TNF_signaling_pathway
JAG1 hsa04330 Notch_signaling_pathway
AGT hsa04614 Renin-angiotensin_system
AGT hsa04924 Renin_secretion
AGTR1 hsa04020 Calcium_signaling_pathway
AGTR1 hsa04022 cGMP-PKG_signaling_pathway
AGTR1 hsa04080 Neuroactive_ligand-receptor_interaction
AGTR1 hsa04270 Vascular_smooth_muscle_contraction
AGTR1 hsa04261 Adrenergic_signaling_in_cardiomyocytes
AGTR1 hsa04072 Phospholipase_D_signaling_pathway
AGTR1 hsa04614 Renin-angiotensin_system
AGTR1 hsa05200 Pathways_in_cancer
AGTR1 hsa04925 Aldosterone_synthesis_and_secretion
AGTR1 hsa04924 Renin_secretion
AGTR1 hsa04933 AGE-RAGE_signaling_pathway_in_diabetic_complications
AGTR2 hsa04080 Neuroactive_ligand-receptor_interaction
AGTR2 hsa04614 Renin-angiotensin_system
AGTR2 hsa04261 Adrenergic_signaling_in_cardiomyocytes
APLNR hsa04080 Neuroactive_ligand-receptor_interaction
AGXT hsa04146 Peroxisome
AGXT hsa00260 Glycine,_serine_and_threonine_metabolism
AGXT hsa00250 Alanine,_aspartate_and_glutamate_metabolism
AGXT hsa00630 Glyoxylate_and_dicarboxylate_metabolism
AGXT hsa01100 Metabolic_pathways
AGXT hsa01200 Carbon_metabolism
AGT hsa04146 Peroxisome
AGT hsa00260 Glycine,_serine_and_threonine_metabolism
AGT hsa00250 Alanine,_aspartate_and_glutamate_metabolism
AGT hsa00630 Glyoxylate_and_dicarboxylate_metabolism
AGT hsa01100 Metabolic_pathways
AGT hsa01200 Carbon_metabolism
AHCY hsa01100 Metabolic_pathways
AHCY hsa00270 Cysteine_and_methionine_metabolism
AK1 hsa01100 Metabolic_pathways
AK1 hsa00230 Purine_metabolism
AK2 hsa00230 Purine_metabolism
AK2 hsa01100 Metabolic_pathways
AK3 hsa01100 Metabolic_pathways
AK3 hsa00230 Purine_metabolism
AK4 hsa01100 Metabolic_pathways
AK4 hsa00230 Purine_metabolism
AKT1 hsa01522 Endocrine_resistance
AKT1 hsa04917 Prolactin_signaling_pathway
AKT1 hsa04933 AGE-RAGE_signaling_pathway_in_diabetic_complications
AKT1 hsa01521 EGFR_tyrosine_kinase_inhibitor_resistance
AKT1 hsa05160 Hepatitis_C
AKT1 hsa05223 Non-small_cell_lung_cancer
AKT1 hsa04920 Adipocytokine_signaling_pathway
AKT1 hsa01524 Platinum_drug_resistance
AKT1 hsa04922 Glucagon_signaling_pathway
AKT1 hsa04931 Insulin_resistance
AKT1 hsa05231 Choline_metabolism_in_cancer
AKT1 hsa05161 Hepatitis_B
AKT1 hsa04668 TNF_signaling_pathway
AKT1 hsa04150 mTOR_signaling_pathway
AKT1 hsa04973 Carbohydrate_digestion_and_absorption
AKT1 hsa04664 Fc_epsilon_RI_signaling_pathway
AKT1 hsa05152 Tuberculosis
AKT1 hsa04380 Osteoclast_differentiation
AKT1 hsa05200 Pathways_in_cancer
AKT1 hsa05162 Measles
AKT1 hsa05164 Influenza_A
AKT1 hsa05166 HTLV-I_infection
AKT1 hsa04910 Insulin_signaling_pathway
AKT1 hsa04915 Estrogen_signaling_pathway
AKT1 hsa04728 Dopaminergic_synapse
AKT1 hsa04210 Apoptosis
AKT1 hsa05205 Proteoglycans_in_cancer
AKT1 hsa04510 Focal_adhesion
AKT1 hsa04024 cAMP_signaling_pathway
AKT1 hsa04914 Progesterone-mediated_oocyte_maturation
AKT1 hsa04530 Tight_junction
AKT1 hsa04932 Non-alcoholic_fatty_liver_disease_(NAFLD)
AKT1 hsa04015 Rap1_signaling_pathway
AKT1 hsa04919 Thyroid_hormone_signaling_pathway
AKT1 hsa04630 Jak-STAT_signaling_pathway
AKT1 hsa04722 Neurotrophin_signaling_pathway
AKT1 hsa04012 ErbB_signaling_pathway
AKT1 hsa05220 Chronic_myeloid_leukemia
AKT1 hsa04213 Longevity_regulating_pathway
AKT1 hsa05213 Endometrial_cancer
AKT1 hsa04261 Adrenergic_signaling_in_cardiomyocytes
AKT1 hsa04620 Toll-like_receptor_signaling_pathway
AKT1 hsa04662 B_cell_receptor_signaling_pathway
AKT1 hsa05142 Chagas_disease_(American_trypanosomiasis)
AKT1 hsa04010 MAPK_signaling_pathway
AKT1 hsa05145 Toxoplasmosis
AKT1 hsa04666 Fc_gamma_R-mediated_phagocytosis
AKT1 hsa04211 Longevity_regulating_pathway
AKT1 hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
AKT1 hsa05221 Acute_myeloid_leukemia
AKT1 hsa05222 Small_cell_lung_cancer
AKT1 hsa04152 AMPK_signaling_pathway
AKT1 hsa05215 Prostate_cancer
AKT1 hsa04923 Regulation_of_lipolysis_in_adipocytes
AKT1 hsa05169 Epstein-Barr_virus_infection
AKT1 hsa04014 Ras_signaling_pathway
AKT1 hsa05230 Central_carbon_metabolism_in_cancer
AKT1 hsa04072 Phospholipase_D_signaling_pathway
AKT1 hsa04022 cGMP-PKG_signaling_pathway
AKT1 hsa04071 Sphingolipid_signaling_pathway
AKT1 hsa04370 VEGF_signaling_pathway
AKT1 hsa04066 HIF-1_signaling_pathway
AKT1 hsa04062 Chemokine_signaling_pathway
AKT1 hsa05210 Colorectal_cancer
AKT1 hsa04068 FoxO_signaling_pathway
AKT1 hsa05212 Pancreatic_cancer
AKT1 hsa05218 Melanoma
AKT1 hsa05211 Renal_cell_carcinoma
AKT1 hsa04660 T_cell_receptor_signaling_pathway
AKT1 hsa04611 Platelet_activation
AKT1 hsa04725 Cholinergic_synapse
AKT1 hsa05214 Glioma
AKT1 hsa04151 PI3K-Akt_signaling_pathway
AKT2 hsa01524 Platinum_drug_resistance
AKT2 hsa05213 Endometrial_cancer
AKT2 hsa04261 Adrenergic_signaling_in_cardiomyocytes
AKT2 hsa05160 Hepatitis_C
AKT2 hsa04066 HIF-1_signaling_pathway
AKT2 hsa04380 Osteoclast_differentiation
AKT2 hsa05210 Colorectal_cancer
AKT2 hsa01522 Endocrine_resistance
AKT2 hsa04012 ErbB_signaling_pathway
AKT2 hsa04015 Rap1_signaling_pathway
AKT2 hsa05166 HTLV-I_infection
AKT2 hsa04728 Dopaminergic_synapse
AKT2 hsa04933 AGE-RAGE_signaling_pathway_in_diabetic_complications
AKT2 hsa04919 Thyroid_hormone_signaling_pathway
AKT2 hsa04152 AMPK_signaling_pathway
AKT2 hsa04022 cGMP-PKG_signaling_pathway
AKT2 hsa04664 Fc_epsilon_RI_signaling_pathway
AKT2 hsa05223 Non-small_cell_lung_cancer
AKT2 hsa04666 Fc_gamma_R-mediated_phagocytosis
AKT2 hsa04071 Sphingolipid_signaling_pathway
AKT2 hsa05205 Proteoglycans_in_cancer
AKT2 hsa04668 TNF_signaling_pathway
AKT2 hsa05200 Pathways_in_cancer
AKT2 hsa04210 Apoptosis
AKT2 hsa04211 Longevity_regulating_pathway
AKT2 hsa04062 Chemokine_signaling_pathway
AKT2 hsa05220 Chronic_myeloid_leukemia
AKT2 hsa05231 Choline_metabolism_in_cancer
AKT2 hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
AKT2 hsa05161 Hepatitis_B
AKT2 hsa04725 Cholinergic_synapse
AKT2 hsa04630 Jak-STAT_signaling_pathway
AKT2 hsa04917 Prolactin_signaling_pathway
AKT2 hsa04024 cAMP_signaling_pathway
AKT2 hsa05218 Melanoma
AKT2 hsa04920 Adipocytokine_signaling_pathway
AKT2 hsa04722 Neurotrophin_signaling_pathway
AKT2 hsa05164 Influenza_A
AKT2 hsa01521 EGFR_tyrosine_kinase_inhibitor_resistance
AKT2 hsa04932 Non-alcoholic_fatty_liver_disease_(NAFLD)
AKT2 hsa04068 FoxO_signaling_pathway
AKT2 hsa05145 Toxoplasmosis
AKT2 hsa04014 Ras_signaling_pathway
AKT2 hsa04914 Progesterone-mediated_oocyte_maturation
AKT2 hsa04072 Phospholipase_D_signaling_pathway
AKT2 hsa04370 VEGF_signaling_pathway
AKT2 hsa05162 Measles
AKT2 hsa04150 mTOR_signaling_pathway
AKT2 hsa04213 Longevity_regulating_pathway
AKT2 hsa05214 Glioma
AKT2 hsa04620 Toll-like_receptor_signaling_pathway
AKT2 hsa05215 Prostate_cancer
AKT2 hsa05169 Epstein-Barr_virus_infection
AKT2 hsa04931 Insulin_resistance
AKT2 hsa04662 B_cell_receptor_signaling_pathway
AKT2 hsa04510 Focal_adhesion
AKT2 hsa04915 Estrogen_signaling_pathway
AKT2 hsa05222 Small_cell_lung_cancer
AKT2 hsa05152 Tuberculosis
AKT2 hsa05212 Pancreatic_cancer
AKT2 hsa04530 Tight_junction
AKT2 hsa04010 MAPK_signaling_pathway
AKT2 hsa04922 Glucagon_signaling_pathway
AKT2 hsa04910 Insulin_signaling_pathway
AKT2 hsa04923 Regulation_of_lipolysis_in_adipocytes
AKT2 hsa05230 Central_carbon_metabolism_in_cancer
AKT2 hsa05142 Chagas_disease_(American_trypanosomiasis)
AKT2 hsa04660 T_cell_receptor_signaling_pathway
AKT2 hsa05211 Renal_cell_carcinoma
AKT2 hsa04151 PI3K-Akt_signaling_pathway
AKT2 hsa04973 Carbohydrate_digestion_and_absorption
AKT2 hsa04611 Platelet_activation
AKT2 hsa05221 Acute_myeloid_leukemia
ALAD hsa00860 Porphyrin_and_chlorophyll_metabolism
ALAD hsa01100 Metabolic_pathways
ALAS1 hsa01100 Metabolic_pathways
ALAS1 hsa00860 Porphyrin_and_chlorophyll_metabolism
ALAS1 hsa00260 Glycine,_serine_and_threonine_metabolism
ALAS2 hsa00860 Porphyrin_and_chlorophyll_metabolism
ALAS2 hsa01100 Metabolic_pathways
ALAS2 hsa00260 Glycine,_serine_and_threonine_metabolism
ALCAM hsa04514 Cell_adhesion_molecules_(CAMs)
ABCD1 hsa04146 Peroxisome
ABCD1 hsa02010 ABC_transporters
ALDH1A1 hsa00830 Retinol_metabolism
ALDH1A1 hsa01100 Metabolic_pathways
ALDH2 hsa00561 Glycerolipid_metabolism
ALDH2 hsa01100 Metabolic_pathways
ALDH2 hsa00380 Tryptophan_metabolism
ALDH2 hsa00340 Histidine_metabolism
ALDH2 hsa00410 beta-Alanine_metabolism
ALDH2 hsa00040 Pentose_and_glucuronate_interconversions
ALDH2 hsa00010 Glycolysis_/_Gluconeogenesis
ALDH2 hsa00053 Ascorbate_and_aldarate_metabolism
ALDH2 hsa00280 Valine,_leucine_and_isoleucine_degradation
ALDH2 hsa00620 Pyruvate_metabolism
ALDH2 hsa00330 Arginine_and_proline_metabolism
ALDH2 hsa00071 Fatty_acid_degradation
ALDH2 hsa00310 Lysine_degradation
ALDH3A1 hsa01100 Metabolic_pathways
ALDH3A1 hsa00010 Glycolysis_/_Gluconeogenesis
ALDH3A1 hsa00350 Tyrosine_metabolism
ALDH3A1 hsa00410 beta-Alanine_metabolism
ALDH3A1 hsa00360 Phenylalanine_metabolism
ALDH3A1 hsa00340 Histidine_metabolism
ALDH3A1 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ALDH3A1 hsa05204 Chemical_carcinogenesis
ALDH3A1 hsa00982 Drug_metabolism
ALDH1B1 hsa00310 Lysine_degradation
ALDH1B1 hsa00561 Glycerolipid_metabolism
ALDH1B1 hsa00410 beta-Alanine_metabolism
ALDH1B1 hsa00340 Histidine_metabolism
ALDH1B1 hsa00330 Arginine_and_proline_metabolism
ALDH1B1 hsa00280 Valine,_leucine_and_isoleucine_degradation
ALDH1B1 hsa00040 Pentose_and_glucuronate_interconversions
ALDH1B1 hsa00380 Tryptophan_metabolism
ALDH1B1 hsa00010 Glycolysis_/_Gluconeogenesis
ALDH1B1 hsa01100 Metabolic_pathways
ALDH1B1 hsa00053 Ascorbate_and_aldarate_metabolism
ALDH1B1 hsa00620 Pyruvate_metabolism
ALDH1B1 hsa00071 Fatty_acid_degradation
ALDH1A3 hsa00360 Phenylalanine_metabolism
ALDH1A3 hsa05204 Chemical_carcinogenesis
ALDH1A3 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ALDH1A3 hsa01100 Metabolic_pathways
ALDH1A3 hsa00010 Glycolysis_/_Gluconeogenesis
ALDH1A3 hsa00410 beta-Alanine_metabolism
ALDH1A3 hsa00982 Drug_metabolism
ALDH1A3 hsa00350 Tyrosine_metabolism
ALDH1A3 hsa00340 Histidine_metabolism
ALDH3B1 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ALDH3B1 hsa00350 Tyrosine_metabolism
ALDH3B1 hsa00410 beta-Alanine_metabolism
ALDH3B1 hsa00360 Phenylalanine_metabolism
ALDH3B1 hsa05204 Chemical_carcinogenesis
ALDH3B1 hsa00982 Drug_metabolism
ALDH3B1 hsa00340 Histidine_metabolism
ALDH3B1 hsa00010 Glycolysis_/_Gluconeogenesis
ALDH3B1 hsa01100 Metabolic_pathways
ALDH3B2 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
ALDH3B2 hsa00360 Phenylalanine_metabolism
ALDH3B2 hsa00340 Histidine_metabolism
ALDH3B2 hsa00010 Glycolysis_/_Gluconeogenesis
ALDH3B2 hsa01100 Metabolic_pathways
ALDH3B2 hsa05204 Chemical_carcinogenesis
ALDH3B2 hsa00982 Drug_metabolism
ALDH3B2 hsa00410 beta-Alanine_metabolism
ALDH3B2 hsa00350 Tyrosine_metabolism
ALDH9A1 hsa00330 Arginine_and_proline_metabolism
ALDH9A1 hsa00620 Pyruvate_metabolism
ALDH9A1 hsa00340 Histidine_metabolism
ALDH9A1 hsa00053 Ascorbate_and_aldarate_metabolism
ALDH9A1 hsa00310 Lysine_degradation
ALDH9A1 hsa00380 Tryptophan_metabolism
ALDH9A1 hsa00561 Glycerolipid_metabolism
ALDH9A1 hsa00280 Valine,_leucine_and_isoleucine_degradation
